,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,pdays,previous,poutcome,y,ids
29487,26.0,unemployed,single,tertiary,no,2170.0,no,no,cellular,3.0,feb,317.0,-1.0,0.0,unknown,no,29487
29488,36.0,unemployed,single,tertiary,no,1291.0,no,no,cellular,3.0,feb,298.0,-1.0,0.0,unknown,yes,29488
29489,51.0,technician,divorced,secondary,no,1096.0,no,no,cellular,3.0,feb,138.0,-1.0,0.0,unknown,no,29489
29490,59.0,technician,divorced,secondary,no,2735.0,no,no,cellular,3.0,feb,213.0,-1.0,0.0,unknown,no,29490
29491,56.0,blue-collar,married,primary,no,151.0,no,no,cellular,3.0,feb,128.0,-1.0,0.0,unknown,no,29491
29492,31.0,unemployed,single,tertiary,no,1489.0,yes,no,cellular,3.0,feb,678.0,-1.0,0.0,unknown,no,29492
29493,34.0,management,married,tertiary,no,0.0,yes,no,cellular,3.0,feb,251.0,-1.0,0.0,unknown,yes,29493
29495,33.0,self-employed,married,tertiary,no,483.0,yes,no,cellular,3.0,feb,280.0,-1.0,0.0,unknown,no,29495
29496,29.0,admin.,divorced,secondary,no,120.0,no,yes,cellular,3.0,feb,197.0,-1.0,0.0,unknown,no,29496
29497,34.0,admin.,divorced,secondary,no,-75.0,no,no,cellular,3.0,feb,151.0,-1.0,0.0,unknown,no,29497
29499,56.0,management,married,primary,no,0.0,no,no,cellular,3.0,feb,996.0,-1.0,0.0,unknown,yes,29499
29500,38.0,technician,divorced,secondary,no,902.0,yes,no,cellular,3.0,feb,650.0,-1.0,0.0,unknown,yes,29500
29501,39.0,blue-collar,married,primary,no,118.0,no,no,cellular,3.0,feb,906.0,-1.0,0.0,unknown,yes,29501
29502,48.0,unemployed,divorced,secondary,no,1266.0,yes,no,telephone,3.0,feb,45.0,-1.0,0.0,unknown,no,29502
29503,26.0,management,single,tertiary,no,159.0,no,no,cellular,3.0,feb,589.0,-1.0,0.0,unknown,no,29503
29505,54.0,technician,divorced,secondary,no,2156.0,yes,no,cellular,3.0,feb,261.0,195.0,4.0,failure,yes,29505
29506,40.0,admin.,married,secondary,no,0.0,yes,no,cellular,3.0,feb,561.0,201.0,1.0,failure,no,29506
29508,65.0,retired,married,tertiary,no,1153.0,no,no,cellular,3.0,feb,224.0,-1.0,0.0,unknown,no,29508
29509,50.0,entrepreneur,married,tertiary,no,2442.0,no,no,cellular,3.0,feb,145.0,-1.0,0.0,unknown,no,29509
29510,32.0,management,single,tertiary,no,2360.0,no,no,cellular,3.0,feb,152.0,160.0,5.0,other,yes,29510
29511,59.0,unemployed,divorced,secondary,no,2921.0,no,no,telephone,3.0,feb,251.0,-1.0,0.0,unknown,no,29511
29512,59.0,unemployed,divorced,secondary,no,44134.0,no,no,cellular,3.0,feb,117.0,-1.0,0.0,unknown,no,29512
29513,64.0,retired,married,secondary,no,1176.0,no,no,cellular,3.0,feb,104.0,-1.0,0.0,unknown,no,29513
29514,30.0,entrepreneur,married,secondary,no,1013.0,yes,no,cellular,3.0,feb,24.0,-1.0,0.0,unknown,no,29514
29515,41.0,blue-collar,married,primary,no,201.0,yes,no,cellular,3.0,feb,157.0,-1.0,0.0,unknown,yes,29515
29516,31.0,admin.,single,secondary,no,757.0,no,no,cellular,3.0,feb,343.0,-1.0,0.0,unknown,no,29516
29518,27.0,management,single,secondary,no,924.0,yes,no,cellular,3.0,feb,84.0,-1.0,0.0,unknown,no,29518
29519,48.0,admin.,married,primary,no,3.0,yes,no,cellular,3.0,feb,69.0,252.0,4.0,failure,no,29519
29520,43.0,technician,married,tertiary,no,0.0,no,no,cellular,3.0,feb,132.0,-1.0,0.0,unknown,no,29520
29522,48.0,technician,single,secondary,no,-92.0,yes,no,cellular,3.0,feb,1393.0,-1.0,0.0,unknown,yes,29522
29523,59.0,retired,divorced,secondary,no,514.0,no,no,cellular,3.0,feb,261.0,-1.0,0.0,unknown,yes,29523
29524,54.0,management,married,tertiary,no,1303.0,no,no,cellular,3.0,feb,1635.0,-1.0,0.0,unknown,yes,29524
29526,31.0,admin.,married,secondary,no,-106.0,yes,no,cellular,3.0,feb,258.0,-1.0,0.0,unknown,no,29526
29527,52.0,services,married,primary,no,3016.0,yes,yes,cellular,3.0,feb,142.0,-1.0,0.0,unknown,no,29527
29528,51.0,management,married,tertiary,no,2814.0,no,no,cellular,3.0,feb,178.0,-1.0,0.0,unknown,no,29528
29529,32.0,blue-collar,married,secondary,no,320.0,yes,yes,cellular,3.0,feb,22.0,-1.0,0.0,unknown,no,29529
29530,33.0,blue-collar,married,secondary,yes,-266.0,yes,yes,cellular,3.0,feb,16.0,-1.0,0.0,unknown,no,29530
29532,33.0,services,married,tertiary,no,546.0,yes,yes,cellular,3.0,feb,54.0,270.0,1.0,failure,no,29532
29533,45.0,unknown,married,unknown,no,19706.0,yes,no,cellular,3.0,feb,419.0,-1.0,0.0,unknown,no,29533
29534,51.0,blue-collar,married,primary,no,377.0,yes,no,telephone,3.0,feb,143.0,272.0,1.0,failure,no,29534
29535,52.0,entrepreneur,divorced,tertiary,no,199.0,yes,yes,cellular,3.0,feb,373.0,236.0,2.0,failure,no,29535
29536,41.0,management,married,tertiary,no,0.0,no,no,cellular,3.0,feb,858.0,-1.0,0.0,unknown,no,29536
29537,35.0,management,single,tertiary,no,1891.0,yes,no,cellular,3.0,feb,188.0,270.0,5.0,failure,no,29537
29538,58.0,blue-collar,divorced,primary,no,835.0,no,no,telephone,3.0,feb,296.0,-1.0,0.0,unknown,no,29538
29540,52.0,blue-collar,single,unknown,no,1785.0,no,no,cellular,3.0,feb,168.0,-1.0,0.0,unknown,no,29540
29542,28.0,unemployed,single,secondary,no,3463.0,no,no,cellular,3.0,feb,64.0,-1.0,0.0,unknown,no,29542
29543,53.0,blue-collar,married,primary,no,751.0,yes,no,cellular,3.0,feb,1528.0,-1.0,0.0,unknown,yes,29543
29545,31.0,blue-collar,married,primary,no,124.0,yes,no,cellular,3.0,feb,343.0,264.0,4.0,failure,no,29545
29547,26.0,blue-collar,single,secondary,no,450.0,no,yes,cellular,3.0,feb,542.0,-1.0,0.0,unknown,no,29547
29548,49.0,admin.,married,secondary,no,1403.0,no,no,cellular,3.0,feb,124.0,180.0,2.0,failure,no,29548
29549,29.0,management,married,tertiary,no,877.0,no,no,cellular,3.0,feb,166.0,-1.0,0.0,unknown,no,29549
29550,28.0,technician,single,secondary,no,122.0,no,no,cellular,3.0,feb,155.0,-1.0,0.0,unknown,no,29550
29551,36.0,admin.,married,secondary,no,587.0,no,no,cellular,3.0,feb,248.0,-1.0,0.0,unknown,no,29551
29552,28.0,technician,married,secondary,no,679.0,no,yes,cellular,3.0,feb,406.0,-1.0,0.0,unknown,no,29552
29553,38.0,technician,single,tertiary,no,1369.0,yes,no,cellular,3.0,feb,841.0,-1.0,0.0,unknown,no,29553
29554,34.0,entrepreneur,single,tertiary,no,1295.0,yes,no,cellular,3.0,feb,246.0,-1.0,0.0,unknown,no,29554
29555,39.0,blue-collar,married,primary,no,710.0,no,no,cellular,3.0,feb,14.0,-1.0,0.0,unknown,no,29555
29557,39.0,blue-collar,married,secondary,no,661.0,yes,no,cellular,3.0,feb,84.0,267.0,4.0,failure,no,29557
29558,33.0,management,single,tertiary,no,1724.0,no,no,cellular,3.0,feb,252.0,-1.0,0.0,unknown,no,29558
29559,32.0,management,single,secondary,no,-515.0,yes,yes,cellular,3.0,feb,19.0,-1.0,0.0,unknown,no,29559
29560,52.0,blue-collar,single,secondary,no,894.0,no,yes,cellular,3.0,feb,363.0,-1.0,0.0,unknown,no,29560
29561,32.0,management,married,tertiary,no,422.0,yes,no,cellular,3.0,feb,182.0,-1.0,0.0,unknown,no,29561
29562,55.0,management,married,secondary,no,964.0,no,no,cellular,3.0,feb,66.0,-1.0,0.0,unknown,no,29562
29563,34.0,housemaid,married,secondary,no,520.0,yes,no,cellular,3.0,feb,22.0,-1.0,0.0,unknown,no,29563
29564,46.0,management,married,tertiary,no,-319.0,yes,no,cellular,3.0,feb,80.0,256.0,1.0,failure,no,29564
29566,30.0,management,single,tertiary,no,409.0,no,no,cellular,3.0,feb,31.0,-1.0,0.0,unknown,no,29566
29567,32.0,services,married,secondary,no,1844.0,yes,yes,cellular,3.0,feb,158.0,201.0,6.0,failure,no,29567
29569,38.0,admin.,married,secondary,no,384.0,no,no,cellular,3.0,feb,387.0,-1.0,0.0,unknown,no,29569
29570,30.0,admin.,married,secondary,no,490.0,yes,no,cellular,3.0,feb,82.0,251.0,4.0,other,no,29570
29571,42.0,services,single,secondary,yes,58.0,no,no,cellular,3.0,feb,428.0,-1.0,0.0,unknown,no,29571
29572,30.0,technician,single,secondary,no,151.0,no,no,cellular,3.0,feb,276.0,-1.0,0.0,unknown,no,29572
29575,31.0,blue-collar,married,primary,no,845.0,no,no,cellular,3.0,feb,148.0,-1.0,0.0,unknown,no,29575
29576,31.0,technician,single,tertiary,no,1214.0,no,no,cellular,3.0,feb,39.0,-1.0,0.0,unknown,no,29576
29577,32.0,unemployed,single,tertiary,no,5874.0,no,no,cellular,3.0,feb,298.0,-1.0,0.0,unknown,no,29577
29578,36.0,blue-collar,divorced,primary,no,102.0,no,no,cellular,3.0,feb,306.0,-1.0,0.0,unknown,no,29578
29579,48.0,blue-collar,single,secondary,no,312.0,yes,yes,cellular,3.0,feb,369.0,-1.0,0.0,unknown,no,29579
29581,34.0,blue-collar,married,secondary,no,563.0,no,yes,cellular,3.0,feb,150.0,-1.0,0.0,unknown,no,29581
29582,60.0,services,divorced,secondary,no,758.0,no,no,cellular,3.0,feb,282.0,-1.0,0.0,unknown,no,29582
29583,56.0,self-employed,married,tertiary,no,350.0,no,no,cellular,3.0,feb,83.0,-1.0,0.0,unknown,no,29583
29584,30.0,admin.,single,secondary,no,72.0,no,no,cellular,3.0,feb,86.0,-1.0,0.0,unknown,no,29584
29587,36.0,management,married,tertiary,no,254.0,no,no,cellular,3.0,feb,303.0,-1.0,0.0,unknown,yes,29587
29588,36.0,management,married,tertiary,no,1582.0,no,no,telephone,3.0,feb,26.0,197.0,1.0,failure,no,29588
29589,51.0,housemaid,married,primary,no,605.0,no,no,cellular,3.0,feb,91.0,159.0,14.0,failure,no,29589
29592,34.0,management,single,tertiary,no,1190.0,no,no,cellular,3.0,feb,18.0,-1.0,0.0,unknown,no,29592
29593,29.0,management,married,tertiary,no,1606.0,yes,no,cellular,3.0,feb,17.0,-1.0,0.0,unknown,no,29593
29594,42.0,unknown,single,primary,no,2398.0,yes,no,cellular,3.0,feb,144.0,271.0,2.0,failure,no,29594
29595,39.0,blue-collar,married,unknown,no,295.0,yes,no,cellular,3.0,feb,254.0,-1.0,0.0,unknown,no,29595
29596,42.0,technician,married,secondary,no,440.0,yes,no,cellular,3.0,feb,13.0,-1.0,0.0,unknown,no,29596
29597,27.0,unemployed,single,tertiary,no,1.0,no,no,cellular,3.0,feb,65.0,-1.0,0.0,unknown,no,29597
29598,38.0,management,married,tertiary,no,655.0,no,no,cellular,3.0,feb,389.0,-1.0,0.0,unknown,no,29598
29599,32.0,management,married,secondary,no,1215.0,yes,yes,cellular,3.0,feb,211.0,-1.0,0.0,unknown,no,29599
29600,46.0,technician,married,secondary,no,863.0,yes,no,cellular,3.0,feb,67.0,-1.0,0.0,unknown,no,29600
29601,34.0,blue-collar,married,secondary,no,261.0,yes,no,cellular,3.0,feb,88.0,251.0,3.0,failure,no,29601
29602,46.0,unknown,married,unknown,no,677.0,no,no,cellular,3.0,feb,425.0,82.0,1.0,failure,no,29602
29603,60.0,retired,married,tertiary,no,3461.0,no,no,cellular,3.0,feb,128.0,-1.0,0.0,unknown,no,29603
29604,52.0,management,married,tertiary,no,0.0,yes,no,cellular,3.0,feb,790.0,249.0,1.0,failure,no,29604
29605,38.0,services,married,tertiary,no,1324.0,yes,no,cellular,3.0,feb,178.0,-1.0,0.0,unknown,no,29605
29607,36.0,unemployed,single,tertiary,no,221.0,no,no,cellular,3.0,feb,225.0,-1.0,0.0,unknown,no,29607
29608,27.0,blue-collar,single,secondary,no,551.0,no,no,cellular,3.0,feb,565.0,-1.0,0.0,unknown,no,29608
29609,54.0,technician,divorced,secondary,no,258.0,no,no,cellular,3.0,feb,294.0,-1.0,0.0,unknown,no,29609
29610,69.0,retired,married,primary,no,2713.0,no,no,telephone,3.0,feb,32.0,-1.0,0.0,unknown,no,29610
29611,43.0,management,married,tertiary,no,5082.0,no,no,cellular,3.0,feb,99.0,-1.0,0.0,unknown,no,29611
29612,34.0,unemployed,married,tertiary,no,425.0,no,no,cellular,3.0,feb,289.0,-1.0,0.0,unknown,no,29612
29613,31.0,management,married,tertiary,no,1331.0,no,no,cellular,3.0,feb,182.0,90.0,1.0,success,yes,29613
29614,24.0,admin.,single,secondary,no,172.0,no,no,cellular,3.0,feb,114.0,-1.0,0.0,unknown,no,29614
29615,38.0,management,married,tertiary,no,613.0,no,no,cellular,3.0,feb,239.0,-1.0,0.0,unknown,yes,29615
29616,44.0,admin.,married,secondary,no,497.0,yes,no,cellular,3.0,feb,321.0,270.0,2.0,other,no,29616
29617,27.0,admin.,married,secondary,no,-401.0,yes,yes,cellular,3.0,feb,205.0,214.0,1.0,failure,no,29617
29618,28.0,student,single,tertiary,no,3026.0,no,no,cellular,3.0,feb,124.0,-1.0,0.0,unknown,no,29618
29619,48.0,unemployed,married,secondary,no,11371.0,yes,no,cellular,3.0,feb,109.0,-1.0,0.0,unknown,no,29619
29620,54.0,blue-collar,married,secondary,no,175.0,yes,no,cellular,3.0,feb,94.0,271.0,4.0,failure,no,29620
29621,36.0,management,married,tertiary,no,618.0,no,no,cellular,3.0,feb,280.0,-1.0,0.0,unknown,no,29621
29622,36.0,management,single,tertiary,no,219.0,no,no,cellular,3.0,feb,22.0,196.0,6.0,failure,no,29622
29623,27.0,blue-collar,single,primary,no,1.0,no,no,cellular,3.0,feb,10.0,-1.0,0.0,unknown,no,29623
29624,41.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,3.0,feb,168.0,-1.0,0.0,unknown,no,29624
29625,26.0,blue-collar,single,secondary,no,184.0,no,no,cellular,3.0,feb,110.0,6.0,1.0,other,no,29625
29626,54.0,retired,married,secondary,no,1154.0,yes,no,telephone,3.0,feb,125.0,-1.0,0.0,unknown,no,29626
29627,27.0,unemployed,single,secondary,no,0.0,no,yes,cellular,3.0,feb,392.0,-1.0,0.0,unknown,no,29627
29628,26.0,self-employed,married,tertiary,no,174.0,yes,no,cellular,3.0,feb,222.0,-1.0,0.0,unknown,no,29628
29629,32.0,technician,single,secondary,no,13565.0,no,no,cellular,3.0,feb,613.0,-1.0,0.0,unknown,no,29629
29631,31.0,blue-collar,married,unknown,no,-120.0,yes,no,cellular,3.0,feb,100.0,201.0,2.0,failure,no,29631
29632,34.0,management,married,tertiary,no,99.0,no,yes,cellular,3.0,feb,264.0,-1.0,0.0,unknown,no,29632
29633,32.0,management,single,tertiary,no,520.0,no,no,cellular,3.0,feb,443.0,-1.0,0.0,unknown,yes,29633
29634,50.0,management,divorced,secondary,no,458.0,no,no,cellular,3.0,feb,184.0,-1.0,0.0,unknown,no,29634
29635,33.0,admin.,single,secondary,no,289.0,no,no,cellular,3.0,feb,515.0,6.0,13.0,other,no,29635
29636,29.0,entrepreneur,single,tertiary,no,1028.0,no,no,cellular,3.0,feb,667.0,-1.0,0.0,unknown,no,29636
29637,43.0,technician,married,secondary,no,473.0,yes,no,cellular,3.0,feb,148.0,211.0,5.0,failure,no,29637
29638,62.0,self-employed,married,tertiary,no,3685.0,no,no,cellular,3.0,feb,181.0,-1.0,0.0,unknown,no,29638
29639,52.0,retired,married,secondary,no,411.0,yes,no,cellular,3.0,feb,180.0,200.0,10.0,other,no,29639
29640,44.0,entrepreneur,married,tertiary,no,3850.0,no,no,cellular,3.0,feb,130.0,-1.0,0.0,unknown,no,29640
29641,27.0,unemployed,single,tertiary,no,127.0,no,no,cellular,3.0,feb,449.0,-1.0,0.0,unknown,no,29641
29646,28.0,admin.,married,secondary,no,642.0,yes,no,cellular,3.0,feb,481.0,-1.0,0.0,unknown,no,29646
29648,47.0,blue-collar,married,secondary,no,-346.0,yes,yes,telephone,3.0,feb,137.0,253.0,2.0,other,no,29648
29649,59.0,unknown,married,primary,no,282.0,no,no,cellular,3.0,feb,301.0,-1.0,0.0,unknown,no,29649
29650,37.0,services,single,secondary,no,1050.0,yes,no,cellular,3.0,feb,586.0,-1.0,0.0,unknown,no,29650
29651,26.0,student,single,secondary,no,119.0,no,no,cellular,3.0,feb,247.0,-1.0,0.0,unknown,no,29651
29652,34.0,technician,single,tertiary,no,586.0,yes,no,cellular,3.0,feb,43.0,263.0,2.0,failure,no,29652
29653,41.0,management,divorced,tertiary,no,0.0,no,no,cellular,3.0,feb,475.0,-1.0,0.0,unknown,no,29653
29654,30.0,entrepreneur,single,secondary,no,732.0,no,no,cellular,3.0,feb,1404.0,-1.0,0.0,unknown,yes,29654
29655,28.0,technician,single,secondary,no,525.0,no,no,cellular,3.0,feb,176.0,-1.0,0.0,unknown,no,29655
29656,36.0,services,married,secondary,no,1177.0,yes,yes,cellular,3.0,feb,50.0,-1.0,0.0,unknown,no,29656
29657,37.0,services,divorced,secondary,no,1472.0,yes,no,cellular,3.0,feb,126.0,-1.0,0.0,unknown,no,29657
29658,40.0,management,married,tertiary,no,1308.0,no,no,telephone,3.0,feb,1776.0,-1.0,0.0,unknown,yes,29658
29659,34.0,technician,single,tertiary,no,651.0,no,no,cellular,3.0,feb,351.0,-1.0,0.0,unknown,no,29659
29661,58.0,technician,married,secondary,no,629.0,yes,no,cellular,3.0,feb,193.0,265.0,2.0,failure,no,29661
29662,59.0,management,single,tertiary,no,705.0,no,no,cellular,3.0,feb,537.0,-1.0,0.0,unknown,no,29662
29663,34.0,technician,married,tertiary,no,823.0,no,no,cellular,3.0,feb,178.0,161.0,5.0,other,no,29663
29664,33.0,admin.,single,secondary,no,901.0,no,no,cellular,3.0,feb,18.0,6.0,3.0,other,no,29664
29665,59.0,admin.,married,secondary,no,1089.0,no,no,telephone,3.0,feb,264.0,-1.0,0.0,unknown,no,29665
29667,58.0,self-employed,married,secondary,no,0.0,yes,no,telephone,3.0,feb,702.0,264.0,9.0,failure,no,29667
29668,49.0,admin.,single,secondary,no,780.0,no,no,telephone,3.0,feb,354.0,-1.0,0.0,unknown,no,29668
29669,40.0,unemployed,married,primary,no,-78.0,no,no,cellular,3.0,feb,2053.0,-1.0,0.0,unknown,no,29669
29670,56.0,management,married,tertiary,no,2366.0,yes,yes,cellular,3.0,feb,538.0,188.0,4.0,failure,no,29670
29671,54.0,management,married,tertiary,no,1460.0,no,yes,cellular,3.0,feb,341.0,202.0,7.0,other,no,29671
29673,36.0,technician,married,secondary,no,58.0,no,no,cellular,3.0,feb,24.0,-1.0,0.0,unknown,no,29673
29674,42.0,admin.,single,secondary,no,400.0,yes,no,cellular,3.0,feb,198.0,244.0,6.0,failure,no,29674
29675,33.0,unemployed,single,tertiary,no,14889.0,yes,no,cellular,3.0,feb,22.0,-1.0,0.0,unknown,no,29675
29677,58.0,management,single,tertiary,no,1387.0,yes,no,telephone,3.0,feb,140.0,6.0,6.0,other,no,29677
29678,32.0,services,divorced,secondary,no,41.0,yes,no,cellular,3.0,feb,251.0,187.0,11.0,other,no,29678
29679,42.0,technician,married,tertiary,no,725.0,yes,yes,telephone,3.0,feb,124.0,252.0,3.0,failure,no,29679
29681,56.0,unemployed,divorced,primary,no,802.0,no,no,telephone,3.0,feb,258.0,-1.0,0.0,unknown,no,29681
29683,57.0,technician,married,secondary,no,192.0,no,no,cellular,3.0,feb,119.0,-1.0,0.0,unknown,no,29683
29684,44.0,blue-collar,divorced,unknown,no,284.0,no,no,cellular,3.0,feb,167.0,187.0,5.0,other,no,29684
29685,43.0,services,married,secondary,no,-45.0,yes,yes,cellular,3.0,feb,140.0,-1.0,0.0,unknown,no,29685
29687,56.0,blue-collar,married,primary,no,284.0,no,yes,telephone,3.0,feb,124.0,204.0,4.0,failure,no,29687
29688,49.0,blue-collar,married,secondary,no,298.0,yes,no,cellular,3.0,feb,392.0,-1.0,0.0,unknown,no,29688
29689,41.0,management,divorced,tertiary,no,-78.0,yes,no,cellular,3.0,feb,69.0,252.0,4.0,failure,no,29689
29691,27.0,admin.,married,secondary,no,16.0,yes,no,cellular,3.0,feb,54.0,-1.0,0.0,unknown,no,29691
29692,59.0,technician,married,secondary,no,1866.0,no,no,telephone,3.0,feb,288.0,215.0,1.0,other,no,29692
29693,50.0,technician,married,secondary,no,103.0,yes,no,cellular,3.0,feb,109.0,267.0,6.0,failure,no,29693
29694,47.0,unemployed,married,secondary,no,3188.0,yes,no,cellular,3.0,feb,426.0,-1.0,0.0,unknown,no,29694
29695,30.0,technician,single,secondary,no,62.0,yes,no,telephone,3.0,feb,678.0,252.0,1.0,other,no,29695
29697,33.0,management,single,tertiary,no,191.0,no,yes,cellular,3.0,feb,678.0,209.0,1.0,failure,no,29697
29698,45.0,management,married,tertiary,no,1199.0,no,no,telephone,3.0,feb,221.0,-1.0,0.0,unknown,no,29698
29699,40.0,management,divorced,tertiary,no,502.0,yes,no,cellular,3.0,feb,267.0,270.0,3.0,other,no,29699
29700,51.0,retired,single,secondary,no,5885.0,no,no,telephone,3.0,feb,134.0,-1.0,0.0,unknown,no,29700
29701,55.0,unemployed,divorced,primary,no,-53.0,no,no,telephone,3.0,feb,225.0,6.0,3.0,other,no,29701
29705,53.0,blue-collar,married,primary,no,-211.0,yes,yes,cellular,3.0,feb,195.0,251.0,2.0,failure,no,29705
29706,33.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,3.0,feb,439.0,-1.0,0.0,unknown,no,29706
29708,26.0,blue-collar,single,secondary,no,4751.0,no,no,cellular,3.0,feb,231.0,-1.0,0.0,unknown,no,29708
29709,26.0,management,single,tertiary,no,1837.0,no,no,cellular,3.0,feb,417.0,-1.0,0.0,unknown,no,29709
29710,46.0,blue-collar,married,secondary,no,4007.0,no,no,cellular,3.0,feb,380.0,217.0,5.0,other,no,29710
29712,54.0,admin.,single,secondary,no,1178.0,yes,no,telephone,3.0,feb,41.0,264.0,2.0,failure,no,29712
29714,30.0,management,single,tertiary,no,179.0,no,no,cellular,3.0,feb,8.0,-1.0,0.0,unknown,no,29714
29715,45.0,technician,married,secondary,no,366.0,no,yes,cellular,3.0,feb,235.0,169.0,12.0,failure,no,29715
29716,57.0,management,married,tertiary,no,113.0,no,no,cellular,3.0,feb,191.0,-1.0,0.0,unknown,no,29716
29717,36.0,blue-collar,married,secondary,no,3578.0,yes,no,telephone,3.0,feb,45.0,-1.0,0.0,unknown,no,29717
29719,26.0,technician,single,tertiary,no,822.0,no,no,telephone,3.0,feb,371.0,-1.0,0.0,unknown,no,29719
29722,59.0,management,married,tertiary,no,5956.0,no,no,cellular,3.0,feb,541.0,-1.0,0.0,unknown,no,29722
29723,58.0,admin.,married,secondary,no,1142.0,no,no,telephone,4.0,feb,82.0,-1.0,0.0,unknown,no,29723
29724,31.0,management,married,tertiary,no,302.0,yes,yes,cellular,4.0,feb,181.0,257.0,1.0,failure,no,29724
29725,33.0,technician,single,tertiary,no,461.0,yes,no,cellular,4.0,feb,189.0,-1.0,0.0,unknown,no,29725
29726,56.0,management,married,secondary,no,145.0,no,no,cellular,4.0,feb,224.0,-1.0,0.0,unknown,no,29726
29727,48.0,admin.,married,secondary,no,2088.0,no,yes,cellular,4.0,feb,93.0,-1.0,0.0,unknown,no,29727
29728,52.0,entrepreneur,married,secondary,no,330.0,no,yes,cellular,4.0,feb,228.0,-1.0,0.0,unknown,no,29728
29729,57.0,management,married,secondary,no,82.0,no,yes,telephone,4.0,feb,140.0,-1.0,0.0,unknown,no,29729
29730,59.0,retired,married,tertiary,no,941.0,no,yes,cellular,4.0,feb,231.0,210.0,1.0,failure,no,29730
29731,52.0,admin.,divorced,secondary,no,774.0,no,no,cellular,4.0,feb,79.0,-1.0,0.0,unknown,no,29731
29732,33.0,technician,single,secondary,no,647.0,yes,yes,cellular,4.0,feb,124.0,273.0,1.0,other,no,29732
29733,29.0,blue-collar,single,secondary,no,336.0,yes,no,cellular,4.0,feb,197.0,-1.0,0.0,unknown,no,29733
29734,52.0,blue-collar,married,primary,no,768.0,no,no,cellular,4.0,feb,82.0,-1.0,0.0,unknown,no,29734
29735,50.0,management,married,tertiary,no,207.0,yes,no,cellular,4.0,feb,99.0,-1.0,0.0,unknown,no,29735
29736,41.0,unemployed,married,secondary,no,2423.0,yes,no,cellular,4.0,feb,101.0,-1.0,0.0,unknown,no,29736
29737,51.0,technician,divorced,unknown,no,1328.0,yes,no,cellular,4.0,feb,119.0,251.0,1.0,failure,no,29737
29738,60.0,technician,married,primary,no,4243.0,yes,no,cellular,4.0,feb,387.0,251.0,1.0,failure,no,29738
29740,54.0,management,married,tertiary,no,195.0,no,yes,cellular,4.0,feb,47.0,265.0,6.0,other,no,29740
29741,36.0,technician,single,secondary,no,1855.0,yes,no,cellular,4.0,feb,75.0,273.0,1.0,failure,no,29741
29742,59.0,unemployed,single,secondary,no,865.0,no,no,cellular,4.0,feb,1086.0,-1.0,0.0,unknown,no,29742
29743,44.0,self-employed,married,primary,no,414.0,yes,no,cellular,4.0,feb,138.0,272.0,2.0,other,no,29743
29744,38.0,entrepreneur,married,secondary,no,351.0,yes,no,cellular,4.0,feb,112.0,244.0,3.0,failure,no,29744
29745,40.0,technician,divorced,tertiary,no,1082.0,no,no,cellular,4.0,feb,264.0,-1.0,0.0,unknown,no,29745
29746,45.0,self-employed,divorced,tertiary,yes,75.0,yes,yes,cellular,4.0,feb,236.0,-1.0,0.0,unknown,no,29746
29748,40.0,services,married,secondary,no,1674.0,yes,yes,cellular,4.0,feb,144.0,274.0,2.0,other,no,29748
29749,37.0,blue-collar,divorced,secondary,no,0.0,yes,yes,cellular,4.0,feb,131.0,-1.0,0.0,unknown,no,29749
29750,43.0,unemployed,single,primary,no,264.0,no,no,cellular,4.0,feb,224.0,-1.0,0.0,unknown,no,29750
29751,42.0,unemployed,divorced,primary,no,148.0,yes,no,cellular,4.0,feb,102.0,-1.0,0.0,unknown,no,29751
29752,52.0,admin.,married,primary,no,2281.0,yes,yes,telephone,4.0,feb,82.0,244.0,1.0,failure,no,29752
29753,43.0,admin.,married,tertiary,no,1317.0,yes,no,cellular,4.0,feb,112.0,-1.0,0.0,unknown,no,29753
29754,54.0,admin.,single,secondary,no,15.0,yes,no,cellular,4.0,feb,93.0,-1.0,0.0,unknown,no,29754
29755,32.0,unemployed,single,secondary,no,104.0,no,no,cellular,4.0,feb,233.0,-1.0,0.0,unknown,no,29755
29756,32.0,unemployed,single,secondary,no,5670.0,no,no,cellular,4.0,feb,326.0,-1.0,0.0,unknown,no,29756
29758,27.0,technician,single,secondary,no,-437.0,no,no,cellular,4.0,feb,352.0,216.0,2.0,other,no,29758
29759,53.0,technician,married,secondary,no,757.0,no,no,cellular,4.0,feb,20.0,-1.0,0.0,unknown,no,29759
29760,46.0,admin.,divorced,secondary,no,1342.0,yes,no,cellular,4.0,feb,135.0,-1.0,0.0,unknown,no,29760
29762,38.0,admin.,divorced,secondary,no,308.0,yes,no,cellular,4.0,feb,197.0,274.0,1.0,failure,no,29762
29763,38.0,management,single,tertiary,no,175.0,yes,yes,cellular,4.0,feb,139.0,-1.0,0.0,unknown,no,29763
29764,38.0,self-employed,married,secondary,no,581.0,yes,no,cellular,4.0,feb,281.0,-1.0,0.0,unknown,no,29764
29765,35.0,student,single,tertiary,no,7.0,yes,no,telephone,4.0,feb,72.0,247.0,1.0,other,no,29765
29766,42.0,self-employed,married,secondary,no,240.0,yes,no,cellular,4.0,feb,183.0,189.0,16.0,other,no,29766
