ids,age,balance,day,duration,pdays,job,contact,marital,default,y
5528,39,3643,23,160,-1,technician,unknown,married,no,no
31757,40,446,8,594,331,blue-collar,cellular,single,no,no
2599,35,304,13,3,-1,technician,unknown,married,no,no
30112,28,1532,4,279,-1,technician,cellular,single,no,no
8716,48,1938,4,407,-1,blue-collar,unknown,single,no,no
27313,32,2737,21,44,182,management,cellular,married,no,no
5760,39,97,26,379,-1,unemployed,unknown,single,no,no
17973,51,43,30,220,-1,technician,cellular,divorced,no,no
31665,41,0,6,165,-1,blue-collar,cellular,married,no,no
18428,49,3144,31,349,-1,technician,cellular,married,no,no
16996,39,1444,25,362,-1,housemaid,telephone,married,no,yes
27200,34,328,21,18,-1,blue-collar,cellular,married,no,no
15382,34,303,18,226,-1,management,cellular,married,no,no
22254,33,7621,21,68,-1,technician,cellular,married,no,no
16875,51,-15,25,212,-1,management,cellular,married,no,no
16369,29,417,23,108,-1,housemaid,cellular,married,no,no
42247,61,1720,12,150,463,retired,cellular,married,no,no
44973,67,203,11,405,266,retired,cellular,married,no,yes
43806,54,3538,27,820,-1,retired,cellular,married,no,yes
24985,37,1316,18,389,172,unemployed,cellular,single,no,no
32167,27,439,15,1038,-1,technician,cellular,single,no,yes
11592,44,168,19,167,-1,entrepreneur,unknown,married,no,no
41191,33,8514,20,131,-1,management,cellular,single,no,no
34011,53,1624,30,284,84,management,cellular,married,no,yes
17637,45,6200,29,103,-1,management,cellular,divorced,no,no
26837,31,2304,20,257,-1,admin.,cellular,married,no,no
13175,53,0,8,206,-1,services,cellular,divorced,no,no
39676,51,2337,27,133,41,housemaid,cellular,married,no,no
30312,41,13874,5,255,234,management,cellular,married,no,no
32022,36,1405,14,283,-1,services,cellular,single,no,no
22105,45,0,21,103,-1,technician,cellular,married,no,no
37875,25,216,14,175,-1,services,cellular,single,no,no
7115,39,1,29,102,-1,entrepreneur,unknown,married,yes,no
18284,42,0,31,650,-1,self-employed,telephone,married,no,no
37227,33,107,13,21,-1,services,cellular,married,no,no
5626,26,-211,23,164,-1,technician,unknown,single,no,no
1027,58,211,7,103,-1,management,unknown,married,no,no
26409,33,2254,20,89,-1,blue-collar,cellular,married,no,no
12697,47,25,7,142,-1,blue-collar,cellular,married,yes,no
21125,32,20,14,1151,-1,management,cellular,single,no,yes
2401,27,71,13,174,-1,blue-collar,unknown,single,no,no
30564,36,43,5,163,-1,blue-collar,cellular,single,no,no
16043,26,877,22,611,-1,management,cellular,married,no,no
44551,67,5275,13,222,-1,housemaid,cellular,divorced,no,yes
28117,48,438,28,412,-1,unknown,cellular,married,no,no
10117,37,883,11,153,-1,self-employed,unknown,married,no,no
28383,30,60,29,55,-1,admin.,cellular,single,no,no
26970,42,2812,21,46,171,self-employed,cellular,married,no,no
19755,35,-4,8,129,-1,management,cellular,married,no,no
28539,27,1,29,528,-1,services,cellular,married,no,no
38151,24,230,15,73,-1,admin.,cellular,married,no,no
18102,32,167,30,103,-1,admin.,cellular,married,no,no
26815,56,12,20,282,135,blue-collar,cellular,divorced,no,no
31968,49,8982,13,470,334,blue-collar,cellular,single,no,no
39295,32,580,18,8,279,technician,cellular,married,no,no
35865,40,280,8,435,340,blue-collar,cellular,married,no,no
36556,37,1109,12,62,354,technician,cellular,married,no,no
38150,40,398,15,642,-1,technician,cellular,single,no,no
19474,38,-34,7,131,-1,management,cellular,married,no,no
35954,42,3104,8,144,-1,admin.,cellular,married,no,no
8688,49,387,3,67,-1,blue-collar,unknown,married,no,no
18125,55,2349,30,350,-1,self-employed,telephone,married,no,no
28397,38,2329,29,261,-1,admin.,cellular,single,no,no
11576,36,472,19,1017,-1,services,unknown,married,no,no
34148,58,4152,30,750,164,management,cellular,married,no,yes
26370,31,503,20,178,-1,technician,cellular,married,no,no
12129,42,0,20,34,-1,management,unknown,married,no,no
18802,44,4492,31,19,-1,admin.,cellular,single,no,no
33116,42,165,20,169,-1,blue-collar,telephone,married,no,no
24972,31,0,18,47,-1,management,cellular,married,no,no
27409,44,16178,21,297,-1,blue-collar,cellular,married,no,no
6488,40,-78,27,67,-1,management,unknown,divorced,no,no
18997,37,676,5,133,-1,self-employed,cellular,single,no,no
38402,32,6042,15,183,361,admin.,cellular,single,no,no
35025,35,272,6,251,289,management,cellular,married,no,no
768,29,110,7,169,-1,student,unknown,single,no,no
43983,53,960,24,180,687,blue-collar,unknown,married,no,no
6958,26,-284,28,207,-1,blue-collar,unknown,married,no,no
13805,45,205,10,329,-1,admin.,cellular,single,no,no
3557,46,668,15,1263,-1,blue-collar,unknown,married,no,yes
1200,32,611,8,541,-1,blue-collar,unknown,single,no,yes
28038,29,54,28,873,-1,management,cellular,married,no,no
16105,58,74,22,514,-1,admin.,telephone,divorced,no,no
14087,32,0,11,93,-1,housemaid,cellular,divorced,no,no
3476,33,402,15,59,-1,technician,unknown,single,no,no
1018,52,278,7,688,-1,entrepreneur,unknown,divorced,no,no
23440,31,201,28,100,-1,technician,cellular,single,no,no
30271,26,624,5,188,247,blue-collar,cellular,married,no,no
10242,44,321,11,59,-1,blue-collar,unknown,married,no,no
42751,50,51,27,199,-1,blue-collar,telephone,married,no,no
11393,58,1463,19,446,-1,retired,unknown,married,no,no
18369,42,490,31,196,-1,admin.,cellular,divorced,no,no
8881,49,391,4,245,-1,blue-collar,unknown,married,no,no
25928,43,4844,19,434,-1,technician,cellular,married,no,no
41088,33,300,14,70,-1,technician,cellular,married,no,no
10106,50,8345,11,561,-1,management,unknown,married,no,no
23654,39,0,28,13,-1,technician,cellular,married,no,no
19956,59,93,8,108,-1,retired,cellular,divorced,no,no
32656,34,172,17,306,-1,blue-collar,cellular,divorced,no,no
22247,48,11,21,102,-1,management,cellular,married,no,no
2194,48,164,12,139,-1,technician,unknown,divorced,no,no
19865,57,853,8,86,-1,admin.,cellular,married,no,no
31101,74,1714,17,127,-1,retired,telephone,married,no,yes
33628,34,409,20,104,-1,services,cellular,married,no,no
14056,37,263,11,143,-1,blue-collar,cellular,single,no,no
9790,30,156,9,174,-1,management,unknown,single,no,no
2141,32,108,12,112,-1,entrepreneur,unknown,married,no,no
17388,30,253,28,283,-1,self-employed,cellular,single,no,no
12764,46,926,7,385,-1,unemployed,cellular,married,no,yes
25538,31,1188,19,82,-1,technician,cellular,single,no,no
16601,51,53,24,192,-1,services,cellular,married,no,no
34502,41,0,5,400,-1,unemployed,cellular,married,no,yes
34889,30,516,6,66,-1,technician,cellular,single,no,no
38045,33,170,14,113,367,blue-collar,telephone,married,no,no
23472,43,465,28,78,-1,management,cellular,single,no,no
241,43,100,5,702,-1,entrepreneur,unknown,married,no,no
23579,44,0,28,70,-1,management,cellular,divorced,no,no
28165,34,557,29,354,197,management,cellular,married,no,no
44072,39,224,2,194,88,management,cellular,divorced,no,yes
20140,43,2764,11,270,-1,services,cellular,married,no,no
2785,28,202,14,163,-1,management,unknown,single,no,no
9115,53,1242,5,280,-1,unemployed,unknown,divorced,no,no
28414,53,367,29,155,261,services,cellular,married,no,no
16047,43,0,22,431,-1,blue-collar,cellular,married,yes,no
1015,34,2308,7,1062,-1,blue-collar,unknown,married,no,no
2323,28,487,13,176,-1,technician,unknown,married,no,no
29170,31,125,2,360,-1,services,cellular,single,no,no
41147,55,1938,18,193,386,technician,cellular,married,no,yes
28334,35,175,29,219,246,technician,cellular,single,no,no
26032,40,0,19,53,-1,blue-collar,cellular,married,no,no
11690,58,4015,20,106,-1,technician,unknown,married,no,no
23523,42,1608,28,13,-1,management,cellular,single,no,no
28155,28,1638,29,238,-1,unemployed,cellular,single,no,no
39415,39,307,22,182,-1,management,cellular,single,no,yes
8863,29,25,4,188,-1,blue-collar,unknown,married,no,no
10936,40,1603,17,279,-1,self-employed,unknown,married,no,no
8416,41,948,3,157,-1,blue-collar,unknown,single,no,no
44120,50,558,9,464,683,unknown,cellular,married,no,yes
41548,61,5207,11,336,81,retired,cellular,married,no,no
44940,22,372,6,218,-1,admin.,cellular,single,no,yes
37022,25,0,13,44,-1,blue-collar,cellular,single,no,no
449,42,132,6,238,-1,blue-collar,unknown,married,no,no
3302,42,2124,15,161,-1,management,unknown,single,no,no
26788,36,655,20,986,-1,blue-collar,cellular,married,no,no
40048,46,15,3,218,-1,admin.,telephone,married,no,no
25639,35,1095,19,210,-1,management,cellular,married,no,no
44147,30,459,13,98,210,student,cellular,single,no,no
8805,25,2,4,264,-1,blue-collar,unknown,single,no,no
43794,40,2266,26,175,89,technician,cellular,married,no,yes
21875,33,47,20,203,-1,management,cellular,single,no,no
36303,30,11,11,157,-1,admin.,cellular,married,no,no
9336,38,2836,6,116,-1,blue-collar,unknown,married,no,no
21185,60,15,14,244,-1,housemaid,cellular,married,no,no
38262,35,534,15,669,312,admin.,cellular,divorced,no,yes
14682,30,0,15,716,-1,blue-collar,cellular,single,no,yes
31270,28,5763,5,196,-1,technician,cellular,single,no,yes
40050,30,596,4,125,-1,management,cellular,single,no,no
27455,49,4713,21,33,-1,services,telephone,married,no,no
35250,41,733,7,69,335,management,cellular,married,no,no
43551,35,0,26,135,363,technician,cellular,married,no,no
12723,54,413,7,39,-1,services,cellular,divorced,no,no
24309,47,410,17,179,-1,blue-collar,cellular,married,no,no
29647,37,80,3,248,-1,unemployed,cellular,married,no,no
19976,35,213,8,46,-1,technician,cellular,divorced,no,no
16577,59,319,24,129,-1,retired,cellular,divorced,no,no
21624,56,64,19,35,-1,technician,cellular,married,no,no
22783,46,-3,25,728,-1,management,cellular,married,no,no
7705,49,2344,30,371,-1,technician,unknown,married,no,no
17587,50,1772,29,206,-1,unemployed,cellular,married,no,no
25652,32,2280,19,206,-1,management,cellular,single,no,no
20854,33,0,13,305,-1,management,cellular,divorced,no,no
11120,36,9,18,112,-1,blue-collar,unknown,married,no,no
2726,25,640,13,492,-1,technician,unknown,single,no,no
39876,38,1931,2,167,298,technician,cellular,married,no,no
5552,48,851,23,937,-1,management,unknown,divorced,no,no
36573,44,1147,12,23,-1,blue-collar,cellular,married,no,no
42308,26,203,16,104,196,student,cellular,single,no,no
24311,56,2749,17,38,172,retired,cellular,married,no,no
43512,24,1295,21,476,-1,admin.,cellular,single,no,yes
17902,33,775,30,60,-1,entrepreneur,cellular,married,no,no
35465,27,4,7,153,-1,blue-collar,cellular,single,no,no
30067,49,0,4,279,-1,self-employed,cellular,divorced,no,no
41635,77,0,25,210,-1,retired,cellular,divorced,no,yes
42065,36,1327,29,174,-1,technician,cellular,married,no,no
11492,59,0,19,239,-1,entrepreneur,unknown,married,no,no
18851,50,1591,4,209,-1,technician,cellular,divorced,no,no
30600,61,3738,6,188,-1,retired,telephone,married,no,no
5687,37,155,26,460,-1,admin.,unknown,single,no,no
34876,32,509,6,473,358,services,cellular,married,no,no
14053,37,0,11,283,-1,technician,cellular,divorced,no,no
25821,41,3851,19,130,-1,blue-collar,cellular,single,no,no
30981,34,81,9,44,-1,blue-collar,cellular,single,yes,no
4099,52,1781,19,144,-1,technician,unknown,married,no,no
37313,42,969,13,721,-1,blue-collar,cellular,married,no,no
31053,33,1778,12,388,-1,management,cellular,married,no,yes
3427,30,1534,15,243,-1,technician,unknown,married,no,no
26494,30,4091,20,96,-1,management,cellular,single,no,no
29702,31,777,3,245,-1,management,cellular,married,no,no
15585,35,2278,21,195,-1,admin.,cellular,married,no,no
10985,48,6613,17,159,-1,management,unknown,married,no,no
18693,31,4,31,21,-1,technician,telephone,single,no,no
7659,38,19,30,604,-1,admin.,unknown,divorced,no,yes
13997,44,284,10,109,-1,management,cellular,married,no,no
33775,74,670,23,266,-1,retired,cellular,married,no,yes
10891,52,517,17,180,-1,services,unknown,married,no,no
20782,58,382,13,460,-1,technician,cellular,single,no,no
39070,31,2369,18,87,-1,blue-collar,cellular,single,no,no
11009,54,1614,17,534,-1,retired,unknown,married,no,no
5095,33,1390,21,192,-1,blue-collar,unknown,single,no,no
14771,57,-37,16,31,-1,services,telephone,married,no,no
37321,29,5918,13,103,-1,entrepreneur,cellular,married,no,no
21231,54,10,18,195,-1,blue-collar,cellular,married,no,no
12831,40,29,7,118,-1,blue-collar,telephone,single,no,no
22624,32,2172,22,306,-1,management,cellular,married,no,no
27131,53,5331,21,302,-1,technician,cellular,single,no,no
43454,31,1229,12,176,-1,admin.,cellular,married,no,yes
25274,30,0,18,174,111,services,cellular,divorced,no,no
19350,32,145,6,135,-1,technician,cellular,single,no,no
30364,42,541,5,656,-1,technician,cellular,single,no,yes
21941,51,337,20,687,-1,technician,cellular,married,no,no
13850,55,386,10,136,-1,retired,cellular,married,no,no
33849,68,20723,28,318,-1,retired,cellular,married,no,no
32837,30,2025,17,140,-1,services,cellular,married,no,no
24753,44,756,18,65,130,management,cellular,married,no,no
24204,40,5847,17,206,-1,services,telephone,divorced,no,no
7243,41,816,29,159,-1,technician,unknown,married,no,no
4609,31,585,20,272,-1,services,unknown,married,no,no
42020,50,3463,28,96,-1,management,cellular,married,no,yes
6377,45,-100,27,240,-1,entrepreneur,unknown,married,no,no
20594,33,1071,12,83,-1,management,cellular,married,no,no
8129,42,-755,2,312,-1,blue-collar,unknown,married,no,no
28295,26,3360,29,774,-1,management,cellular,married,no,no
29498,32,507,3,362,-1,unemployed,cellular,single,no,no
18527,33,99,31,192,-1,entrepreneur,cellular,single,no,no
25955,55,4733,19,70,174,unemployed,cellular,married,no,no
26311,40,214,20,59,-1,management,cellular,married,no,no
3549,33,-174,15,156,-1,management,unknown,single,yes,no
38560,30,9,15,582,-1,management,cellular,single,no,no
874,55,552,7,241,-1,management,unknown,divorced,no,no
19963,35,46,8,404,-1,technician,cellular,married,no,no
8677,37,277,3,87,-1,blue-collar,unknown,single,no,no
38220,50,226,15,98,330,blue-collar,cellular,married,no,no
9809,42,13242,9,149,-1,self-employed,unknown,married,no,no
33220,29,68,20,658,-1,technician,cellular,single,no,no
33033,37,6889,17,108,147,technician,cellular,single,no,no
26258,31,3640,20,120,-1,unemployed,cellular,married,no,no
15687,32,71,21,221,-1,management,cellular,married,no,no
26289,36,11462,20,993,-1,services,cellular,married,no,yes
20493,41,2781,12,95,-1,management,cellular,married,no,no
13371,41,0,9,126,-1,services,cellular,divorced,no,no
3661,31,0,16,28,-1,admin.,unknown,single,no,no
26848,30,212,20,370,-1,management,cellular,single,no,no
14758,45,1063,16,41,-1,management,cellular,married,no,no
36991,54,185,13,413,-1,retired,telephone,divorced,no,no
40008,58,2261,3,1361,391,management,cellular,married,no,no
28842,45,909,30,166,262,blue-collar,cellular,married,no,no
40537,55,3122,8,349,-1,management,cellular,married,no,yes
19082,56,364,5,105,-1,retired,cellular,married,no,no
25626,55,1983,19,123,-1,services,telephone,divorced,no,no
6050,60,-382,26,140,-1,retired,unknown,married,no,no
15886,25,79,21,24,-1,services,cellular,single,no,no
38915,31,224,18,119,-1,blue-collar,cellular,married,no,no
22927,54,7073,26,479,-1,blue-collar,cellular,married,no,no
22423,40,0,22,55,-1,self-employed,cellular,married,no,no
44017,57,1884,28,133,-1,unknown,telephone,married,no,no
1939,31,12,9,330,-1,management,unknown,single,no,no
18885,55,236,4,200,-1,management,cellular,married,no,no
34660,37,0,5,342,-1,admin.,cellular,single,no,no
19710,51,101,7,217,-1,admin.,cellular,married,no,no
38690,51,297,15,415,375,management,cellular,single,no,yes
13531,34,475,9,1156,-1,entrepreneur,cellular,married,no,no
19266,37,1863,6,163,-1,housemaid,cellular,married,no,no
31070,27,970,13,55,-1,self-employed,cellular,single,no,no
13985,30,211,10,133,-1,services,cellular,single,no,no
39842,32,0,2,149,-1,technician,cellular,married,no,no
32396,38,2084,16,71,330,self-employed,cellular,married,no,no
22204,48,0,21,76,-1,technician,cellular,divorced,no,no
30914,38,844,9,12,-1,management,cellular,married,no,no
33544,39,2298,20,13,319,self-employed,cellular,single,no,no
31870,26,766,9,125,-1,student,cellular,single,no,no
40299,37,189,16,162,-1,technician,cellular,married,no,yes
18242,51,393,30,111,-1,services,cellular,married,no,no
41852,31,523,16,141,126,admin.,cellular,single,no,no
1493,38,362,8,100,-1,blue-collar,unknown,married,no,no
23043,31,-51,26,173,-1,admin.,cellular,married,yes,no
16960,51,1495,25,1946,-1,retired,telephone,married,no,yes
459,35,89,6,145,-1,blue-collar,unknown,married,no,no
42705,19,103,18,177,95,student,cellular,single,no,no
34532,24,547,5,60,-1,student,telephone,single,no,no
7616,43,1096,30,180,-1,blue-collar,unknown,married,no,no
3512,27,228,15,186,-1,blue-collar,unknown,single,no,no
18188,56,0,30,1259,-1,unemployed,cellular,divorced,no,no
23343,37,309,27,11,-1,housemaid,cellular,married,no,no
7811,53,2656,30,1980,-1,blue-collar,unknown,divorced,no,yes
34298,32,2458,4,77,-1,management,cellular,married,no,no
15172,30,1289,17,489,-1,management,cellular,single,no,no
17256,40,669,28,367,-1,technician,cellular,divorced,no,no
1732,31,535,9,249,-1,admin.,unknown,married,no,no
43967,30,315,23,1407,-1,blue-collar,cellular,single,no,yes
7646,37,3167,30,197,-1,management,unknown,single,no,no
39668,27,7,27,483,-1,management,cellular,single,no,no
14663,43,1154,15,603,-1,technician,cellular,single,no,no
20553,58,108,12,231,-1,management,cellular,divorced,no,no
7747,45,676,30,156,-1,blue-collar,unknown,married,no,no
4857,34,405,21,103,-1,blue-collar,unknown,married,no,no
45090,33,146,22,380,91,admin.,cellular,single,no,yes
44547,44,1791,12,201,182,management,telephone,married,no,yes
40026,34,398,3,161,-1,blue-collar,cellular,married,no,no
36521,34,2,12,6,-1,blue-collar,cellular,married,no,no
7368,35,45,29,167,-1,admin.,unknown,divorced,no,no
24286,46,-60,17,117,-1,admin.,cellular,divorced,no,no
23356,36,54,27,1642,-1,technician,cellular,divorced,no,yes
18,60,60,5,219,-1,retired,unknown,married,no,no
1026,40,164,7,398,-1,technician,unknown,married,no,no
15801,43,3,21,231,-1,unemployed,cellular,married,no,no
30429,38,228,5,105,-1,entrepreneur,cellular,married,no,no
26202,38,5122,20,370,184,technician,cellular,single,no,no
5038,31,428,21,272,-1,services,unknown,married,no,no
10855,53,1238,17,23,-1,housemaid,unknown,single,no,no
40327,32,640,17,49,134,student,cellular,single,no,no
41713,29,417,7,90,-1,management,cellular,single,no,no
16615,39,85,24,329,-1,blue-collar,cellular,married,no,no
8927,43,1450,4,227,-1,services,unknown,married,no,no
12359,32,-241,27,856,-1,admin.,unknown,divorced,no,yes
1141,34,78,7,35,-1,services,unknown,divorced,no,no
17967,51,1193,30,85,-1,retired,cellular,divorced,no,no
5809,28,48,26,144,-1,blue-collar,unknown,single,no,no
40037,33,1439,3,178,-1,management,cellular,single,no,no
5125,31,4924,21,389,-1,management,unknown,married,no,no
11729,56,4365,20,361,-1,retired,unknown,single,no,no
14779,35,4,16,130,-1,blue-collar,cellular,married,no,no
5642,37,152,26,159,-1,blue-collar,unknown,married,no,no
43016,34,13014,12,637,183,management,cellular,single,no,yes
33718,31,354,21,242,-1,management,cellular,single,no,yes
15875,47,-18,21,105,-1,technician,telephone,married,no,no
41838,40,79,15,570,135,unemployed,cellular,single,no,yes
35630,42,319,8,17,-1,entrepreneur,telephone,married,no,no
20541,34,-136,12,131,-1,technician,cellular,married,no,no
12748,47,1797,7,62,-1,management,cellular,married,no,no
33260,46,189,20,45,154,management,cellular,married,no,no
21178,58,584,14,124,-1,self-employed,cellular,married,no,no
22757,54,2059,25,177,-1,blue-collar,cellular,married,no,no
36608,44,25,12,244,-1,blue-collar,cellular,single,no,no
25002,53,19850,18,52,165,entrepreneur,cellular,married,no,no
43850,44,317,1,4,-1,unemployed,unknown,married,no,no
18193,27,-319,30,89,-1,housemaid,cellular,single,yes,no
36953,42,159,12,295,-1,blue-collar,telephone,married,no,no
16902,34,2,25,137,-1,admin.,cellular,married,no,no
3865,44,0,16,471,-1,services,unknown,married,no,no
43934,28,2725,16,292,504,management,cellular,single,no,yes
36016,46,1807,11,62,339,admin.,cellular,divorced,no,no
4230,51,467,19,83,-1,admin.,unknown,divorced,no,no
42273,37,115,13,122,101,admin.,cellular,single,no,no
14346,32,396,14,41,-1,technician,cellular,married,no,no
43496,21,330,19,232,364,student,cellular,single,no,no
19060,58,1257,5,1536,-1,management,cellular,divorced,no,yes
2379,22,594,13,154,-1,management,unknown,single,no,no
44354,22,1232,30,283,430,student,cellular,single,no,yes
20005,39,1190,8,136,-1,technician,cellular,single,no,no
14521,51,382,15,56,-1,housemaid,cellular,married,no,no
34192,36,130,4,65,-1,management,cellular,married,no,no
16498,26,2356,23,252,-1,management,cellular,single,no,no
43534,31,81,23,215,165,admin.,cellular,single,no,no
38946,26,330,18,156,348,blue-collar,cellular,single,no,no
36808,46,0,12,278,-1,blue-collar,cellular,married,no,no
31015,43,40,10,147,-1,management,cellular,married,no,yes
30378,41,1143,5,134,8,management,cellular,married,no,no
9234,55,457,5,61,-1,unemployed,unknown,married,no,no
12757,43,29,7,259,-1,services,telephone,married,no,no
14777,28,0,16,133,-1,services,cellular,single,no,no
35730,48,5078,8,139,-1,blue-collar,telephone,married,no,no
5316,30,136,23,152,-1,management,unknown,single,no,no
24867,59,2429,18,79,182,entrepreneur,cellular,married,no,no
23748,34,-64,28,693,-1,management,cellular,single,no,no
8374,25,120,3,542,-1,admin.,unknown,single,no,no
15594,25,895,21,317,-1,blue-collar,cellular,married,no,no
41719,70,3104,7,88,-1,retired,telephone,divorced,no,no
31083,44,348,16,170,-1,admin.,cellular,married,no,yes
9787,53,0,9,114,-1,retired,unknown,single,no,no
9386,27,685,6,672,-1,admin.,unknown,single,no,no
28239,32,540,29,750,-1,technician,cellular,single,no,yes
18038,44,276,30,535,-1,blue-collar,cellular,married,no,no
16965,59,-182,25,153,-1,retired,cellular,married,no,no
19615,50,1176,7,281,-1,blue-collar,cellular,married,no,no
41817,73,154,15,103,-1,retired,cellular,married,no,no
19146,44,2857,5,318,-1,technician,cellular,married,no,no
44655,62,1128,2,236,290,management,cellular,married,no,yes
4050,44,-14,19,179,-1,blue-collar,unknown,married,no,no
29328,32,739,2,266,-1,management,cellular,single,no,no
34583,47,-301,5,277,-1,blue-collar,cellular,married,no,no
44381,38,1727,2,141,185,technician,telephone,single,no,no
17303,52,14,28,55,-1,services,cellular,married,no,no
7362,33,16992,29,58,-1,technician,unknown,married,no,no
37503,35,298,13,135,370,blue-collar,cellular,married,no,no
10719,51,5050,16,75,-1,blue-collar,unknown,married,no,no
4526,31,2007,20,253,-1,management,unknown,single,no,no
15362,38,10189,18,482,-1,services,cellular,married,no,no
7940,50,2641,30,97,-1,blue-collar,unknown,married,no,no
27452,43,2731,21,11,-1,unknown,cellular,single,no,no
42853,52,955,3,153,48,blue-collar,cellular,married,no,yes
43859,49,228,2,407,92,admin.,cellular,single,no,yes
24051,52,6,19,57,-1,management,telephone,married,no,no
11628,39,1473,19,112,-1,blue-collar,unknown,married,no,no
21688,39,1,19,111,-1,technician,cellular,single,no,no
391,37,8730,6,149,-1,technician,unknown,married,no,no
595,28,89,6,174,-1,services,unknown,divorced,no,no
17496,47,292,28,210,-1,blue-collar,telephone,married,no,no
24299,50,633,17,302,111,management,telephone,married,no,no
14424,45,1196,14,108,-1,technician,cellular,single,no,no
4558,35,5260,20,211,-1,management,unknown,single,no,no
37121,57,1615,13,99,-1,admin.,cellular,single,no,no
40765,52,618,10,352,102,housemaid,cellular,married,no,no
1105,43,1924,7,244,-1,admin.,unknown,married,no,no
18235,55,4194,30,208,-1,retired,telephone,married,no,no
39256,48,5306,18,66,368,blue-collar,cellular,married,no,no
25190,42,337,18,63,-1,entrepreneur,cellular,married,no,no
39882,39,782,2,162,28,admin.,cellular,single,no,no
33131,45,658,20,406,270,blue-collar,telephone,married,no,no
20065,61,368,8,62,-1,housemaid,cellular,married,no,no
2972,45,141,14,21,-1,blue-collar,unknown,married,no,no
8641,42,1017,3,11,-1,blue-collar,unknown,married,no,no
7335,49,367,29,85,-1,management,unknown,married,no,no
729,51,325,6,254,-1,blue-collar,unknown,divorced,no,no
28910,29,536,2,30,-1,services,telephone,single,no,no
8237,35,456,2,71,-1,blue-collar,unknown,married,no,no
33391,39,1457,20,430,-1,management,cellular,single,no,no
17363,52,475,28,121,-1,technician,cellular,married,no,no
12980,26,6,7,360,-1,blue-collar,telephone,single,no,no
3395,24,51,15,187,-1,services,unknown,married,no,no
27575,30,2929,21,432,184,blue-collar,cellular,married,no,no
7677,50,1290,30,65,-1,blue-collar,unknown,married,no,no
26332,40,70,20,57,-1,entrepreneur,cellular,married,no,no
34589,51,3921,5,168,-1,entrepreneur,cellular,married,no,no
2593,44,1423,13,162,-1,admin.,unknown,married,no,no
42916,27,145,5,67,-1,management,cellular,single,no,no
32954,27,872,17,1130,-1,blue-collar,cellular,married,no,no
18926,54,369,4,226,-1,technician,cellular,married,no,no
20907,43,1201,13,84,-1,technician,cellular,married,no,no
44510,61,1853,10,520,181,retired,telephone,married,no,yes
18367,32,29,31,49,-1,management,cellular,single,no,no
35901,39,800,8,241,-1,services,cellular,married,no,no
10077,53,1128,11,29,-1,self-employed,unknown,married,no,no
30908,76,2590,9,68,-1,retired,telephone,married,no,no
44276,30,268,24,86,-1,services,unknown,single,no,no
31389,58,111,24,58,-1,management,telephone,married,no,no
33661,33,1586,20,39,-1,admin.,cellular,divorced,no,no
18591,52,554,31,44,-1,housemaid,cellular,married,no,no
13789,31,46,10,37,-1,services,cellular,married,no,no
25432,31,202,18,216,-1,self-employed,cellular,single,no,no
8959,25,720,4,156,-1,blue-collar,unknown,divorced,no,no
493,55,5345,6,278,-1,unemployed,unknown,married,no,no
15008,48,0,17,109,-1,admin.,cellular,married,no,no
21590,36,61,19,452,-1,management,cellular,married,no,no
3334,54,7864,15,145,-1,services,unknown,married,no,no
37665,26,66,14,451,339,admin.,cellular,single,no,no
21929,47,0,20,97,-1,housemaid,cellular,married,no,no
25288,36,556,18,154,189,technician,cellular,divorced,no,no
400,42,17,6,124,-1,housemaid,unknown,married,no,no
20335,38,-3,11,148,-1,technician,cellular,married,no,no
30603,52,0,6,43,-1,unemployed,telephone,married,no,no
29157,46,216,2,173,-1,blue-collar,cellular,divorced,no,no
23554,30,20261,28,81,-1,management,cellular,single,no,no
3389,40,157,15,68,-1,management,unknown,single,no,no
5282,34,84,23,299,-1,services,unknown,single,no,no
1747,39,169,9,38,-1,blue-collar,unknown,single,no,no
569,28,5090,6,1297,-1,services,unknown,single,no,yes
15277,31,1670,18,185,-1,services,cellular,married,no,no
42121,55,2037,2,209,273,management,cellular,divorced,no,yes
38351,33,463,15,27,-1,blue-collar,cellular,married,no,no
14494,29,428,14,131,-1,technician,cellular,married,no,no
12625,31,46,4,126,-1,housemaid,unknown,married,no,no
13590,48,124,9,294,-1,services,cellular,married,no,no
9314,47,122,5,240,-1,unemployed,unknown,married,no,no
14597,57,458,15,177,-1,technician,cellular,married,no,no
9235,53,1347,5,92,-1,unknown,unknown,married,no,no
15510,28,173,18,588,-1,blue-collar,cellular,married,no,yes
7574,43,1559,30,123,-1,blue-collar,unknown,married,no,no
44044,49,360,30,6,-1,housemaid,unknown,married,no,no
19190,42,223,6,92,-1,management,cellular,married,no,no
37193,29,0,13,155,351,management,cellular,single,no,no
20171,34,5665,11,72,-1,management,cellular,married,no,no
31656,36,1184,6,1063,-1,self-employed,cellular,married,no,yes
20191,54,500,11,56,-1,management,cellular,married,no,no
39566,51,1443,26,574,97,entrepreneur,cellular,married,no,no
11963,48,1876,20,11,-1,blue-collar,unknown,married,no,no
4104,32,132,19,343,-1,services,unknown,married,no,no
5107,53,813,21,23,-1,blue-collar,unknown,married,no,no
14068,39,710,11,211,-1,management,cellular,married,no,no
12070,57,1794,20,13,-1,retired,unknown,married,no,no
17214,52,2428,28,61,-1,management,cellular,married,no,no
42253,38,1767,12,893,-1,admin.,cellular,married,no,yes
26004,30,913,19,433,-1,blue-collar,cellular,married,no,no
