ids,age,balance,day,duration,pdays,job,contact,marital,default,y
20600,55,1011,12,112,-1,blue-collar,cellular,married,no,no
20601,31,1514,12,284,-1,management,cellular,married,no,no
20602,54,3473,12,306,-1,management,cellular,divorced,no,no
20603,49,128,12,696,-1,blue-collar,cellular,married,no,yes
20605,31,596,12,192,-1,management,cellular,married,no,no
20606,34,496,12,105,-1,management,cellular,married,no,no
20607,45,43,12,114,-1,admin.,cellular,married,no,no
20608,43,1627,12,105,-1,management,cellular,single,no,no
20609,30,67,12,578,-1,management,cellular,single,no,no
20611,59,566,12,464,-1,retired,cellular,married,no,no
20612,32,1325,12,142,-1,technician,cellular,single,no,no
20613,55,388,12,187,-1,blue-collar,cellular,married,no,no
20614,49,53,12,134,-1,management,cellular,married,no,no
20615,36,1072,12,338,-1,technician,cellular,single,no,no
20616,52,1579,12,158,-1,services,cellular,married,no,no
20617,49,553,12,645,-1,blue-collar,cellular,married,no,yes
20619,40,1694,12,473,-1,unemployed,cellular,divorced,no,yes
20620,41,8553,12,304,-1,management,cellular,married,no,no
20621,49,408,12,559,-1,blue-collar,cellular,married,no,yes
20622,38,1223,12,1092,-1,management,cellular,married,no,yes
20623,49,599,12,174,-1,self-employed,cellular,married,no,no
20624,31,1858,12,453,-1,management,cellular,single,no,yes
20625,48,286,12,127,-1,management,cellular,married,no,no
20626,54,1173,12,128,-1,blue-collar,telephone,married,no,no
20627,31,208,12,1344,-1,technician,cellular,single,no,yes
20628,31,297,12,127,-1,management,cellular,divorced,no,no
20629,46,2278,12,218,-1,management,cellular,single,no,no
20630,34,3679,12,178,-1,management,cellular,single,no,no
20631,34,520,12,1307,-1,management,cellular,married,no,yes
20632,47,27,12,153,-1,services,cellular,married,no,no
20633,39,271,12,1344,-1,management,cellular,married,no,yes
20634,54,153,12,168,-1,management,cellular,married,no,no
20635,31,1289,12,264,-1,management,cellular,single,no,no
20637,31,36,12,111,-1,technician,cellular,single,no,no
20638,33,87,12,978,-1,management,cellular,single,no,yes
20640,47,545,12,588,-1,technician,cellular,married,no,no
20642,54,1659,12,50,-1,blue-collar,cellular,married,no,no
20643,40,4396,12,432,-1,management,cellular,married,no,yes
20644,31,391,12,454,-1,management,cellular,single,no,no
20647,32,2414,12,439,-1,management,cellular,married,no,no
20648,59,278,12,141,-1,retired,cellular,married,no,no
20649,58,528,12,136,-1,admin.,cellular,married,no,no
20650,33,519,12,260,-1,management,cellular,married,no,no
20651,47,570,12,864,-1,blue-collar,cellular,married,no,no
20652,48,3020,12,645,-1,blue-collar,cellular,married,no,no
20653,50,1240,12,474,-1,management,cellular,married,no,no
20655,60,781,12,128,-1,retired,cellular,married,no,no
20656,32,1310,12,418,-1,management,cellular,single,no,no
20657,42,166,12,226,-1,technician,cellular,single,no,no
20660,32,1732,12,140,-1,technician,cellular,single,no,no
20661,30,349,12,180,-1,management,cellular,single,no,no
20662,47,800,12,483,-1,management,cellular,divorced,no,no
20663,48,1355,12,409,-1,services,cellular,married,no,no
20664,51,771,12,143,-1,admin.,cellular,married,no,no
20665,54,479,12,222,-1,technician,cellular,married,no,no
20666,37,3665,12,664,-1,technician,cellular,single,no,yes
20668,52,692,12,129,-1,admin.,cellular,married,no,no
20669,44,244,12,1735,-1,technician,cellular,single,no,yes
20671,49,3779,12,178,-1,blue-collar,cellular,married,no,no
20672,48,9622,12,787,-1,unemployed,cellular,married,no,no
20673,59,349,12,124,-1,admin.,cellular,married,no,no
20674,33,621,12,913,-1,management,cellular,married,no,no
20675,33,1674,12,284,-1,management,cellular,married,no,no
20676,36,295,12,129,-1,technician,cellular,married,no,no
20677,48,260,12,228,-1,services,cellular,married,no,no
20679,55,568,12,940,-1,management,cellular,married,no,yes
20680,50,106,12,460,-1,blue-collar,cellular,married,no,no
20681,30,4210,12,796,-1,management,cellular,single,no,yes
20682,58,2609,12,136,-1,retired,cellular,married,no,no
20683,32,3199,12,58,-1,management,cellular,single,no,no
20685,44,781,12,112,-1,management,cellular,married,no,no
20686,32,3095,12,204,-1,technician,cellular,married,no,no
20688,31,745,12,121,-1,management,cellular,single,no,no
20689,51,2254,12,83,-1,unemployed,cellular,married,no,no
20690,43,378,12,321,-1,services,cellular,married,no,no
20691,41,416,12,1476,-1,management,cellular,single,no,no
20693,50,2065,12,161,-1,blue-collar,cellular,married,no,no
20694,57,0,12,120,-1,blue-collar,cellular,married,no,no
20695,33,-285,12,507,-1,management,cellular,married,no,no
20696,49,12531,13,77,-1,technician,cellular,married,no,no
20697,50,1824,13,767,-1,technician,telephone,married,no,no
20698,41,204,13,111,-1,self-employed,cellular,married,no,no
20699,60,878,13,106,-1,retired,cellular,married,no,no
20700,34,1293,13,168,-1,management,cellular,married,no,no
20701,45,2476,13,239,-1,entrepreneur,cellular,married,no,no
20704,45,7353,13,536,-1,housemaid,cellular,married,no,no
20705,55,1642,13,295,-1,housemaid,cellular,married,no,no
20706,52,200,13,224,-1,housemaid,cellular,married,no,no
20707,52,1076,13,156,-1,technician,cellular,married,no,no
20708,33,6325,13,206,-1,technician,cellular,single,no,no
20709,45,2096,13,317,-1,management,cellular,divorced,no,no
20710,52,2488,13,176,-1,blue-collar,cellular,married,no,no
20711,46,3570,13,69,-1,management,cellular,married,no,no
20713,46,3984,13,77,-1,management,cellular,married,no,no
20714,52,-384,13,114,-1,technician,cellular,married,no,no
20715,57,0,13,189,-1,housemaid,cellular,married,no,no
20718,51,1694,13,186,-1,blue-collar,cellular,married,no,no
20719,31,391,13,336,-1,technician,cellular,single,no,no
20720,46,111,13,78,-1,services,cellular,married,no,no
20721,31,4720,13,460,-1,management,cellular,married,no,no
20722,32,-413,13,100,-1,technician,cellular,married,no,no
20723,35,46,13,96,-1,management,cellular,married,no,no
20725,40,42,13,1842,-1,technician,cellular,married,no,yes
20726,45,-571,13,332,-1,admin.,cellular,married,yes,no
20727,60,3563,13,159,-1,blue-collar,cellular,married,no,no
20728,54,284,13,127,-1,housemaid,telephone,married,no,no
20729,59,235,13,119,-1,housemaid,cellular,married,no,no
20730,57,160,13,303,-1,management,cellular,divorced,no,no
20731,54,309,13,969,-1,retired,cellular,married,no,yes
20732,52,-892,13,295,-1,management,cellular,married,no,no
20733,51,21,13,157,-1,admin.,cellular,married,no,no
20735,51,79,13,89,-1,admin.,cellular,married,no,no
20736,31,-405,13,703,-1,entrepreneur,cellular,single,yes,yes
20737,32,34646,13,618,-1,technician,telephone,single,no,yes
20738,41,216,13,152,-1,housemaid,cellular,married,no,no
20739,32,297,13,225,-1,management,cellular,single,no,no
20740,51,14215,13,131,-1,admin.,cellular,divorced,no,no
20741,49,3392,13,272,-1,technician,cellular,married,no,no
20742,33,390,13,460,-1,technician,cellular,married,no,no
20743,39,28433,13,247,-1,management,cellular,married,no,no
20744,45,6542,13,93,-1,management,cellular,divorced,no,no
20746,58,4158,13,455,-1,retired,cellular,married,no,yes
20747,49,640,13,214,-1,housemaid,telephone,married,no,no
20748,38,334,13,139,-1,technician,cellular,married,no,no
20750,57,2449,13,142,-1,blue-collar,cellular,married,no,no
20751,45,324,13,258,-1,management,cellular,married,no,no
20752,51,712,13,287,-1,management,cellular,married,no,no
20753,50,109,13,185,-1,management,cellular,married,no,no
20754,31,170,13,458,-1,management,cellular,single,no,no
20755,45,6691,13,211,-1,blue-collar,cellular,married,no,no
20756,54,2225,13,73,-1,technician,cellular,married,no,no
20757,34,4367,13,121,-1,technician,cellular,single,no,no
20758,56,681,13,900,-1,admin.,cellular,married,no,no
20760,53,230,13,112,-1,technician,cellular,married,no,no
20761,53,7132,13,88,-1,retired,cellular,married,no,no
20762,55,23,13,123,-1,blue-collar,cellular,married,no,no
20763,56,0,13,112,-1,services,cellular,married,no,no
20764,48,145,13,106,-1,technician,cellular,divorced,no,no
20765,33,2302,13,115,-1,management,cellular,single,no,no
20766,35,481,13,73,-1,management,cellular,married,no,no
20768,54,3002,13,110,-1,blue-collar,cellular,married,no,no
20769,37,4436,13,846,-1,management,cellular,married,no,yes
20771,50,1838,13,221,-1,technician,cellular,married,no,no
20772,49,2765,13,233,-1,technician,cellular,married,no,no
20773,58,3148,13,57,-1,blue-collar,cellular,married,no,no
20775,48,5887,13,227,-1,management,cellular,married,no,no
20776,33,296,13,142,-1,management,cellular,married,no,no
20777,59,782,13,127,-1,management,cellular,married,yes,no
20778,32,1337,13,283,-1,management,cellular,married,no,no
20779,50,36,13,104,-1,self-employed,cellular,married,no,no
20780,52,95,13,91,-1,management,cellular,divorced,no,no
20781,47,48,13,170,-1,blue-collar,cellular,married,no,no
20783,50,0,13,114,-1,technician,cellular,divorced,no,no
20785,40,372,13,100,-1,technician,cellular,married,no,no
20786,51,52,13,114,-1,technician,cellular,married,no,no
20787,41,1545,13,183,-1,technician,cellular,divorced,no,no
20788,34,8463,13,80,-1,technician,cellular,married,no,no
20789,32,136,13,144,-1,technician,cellular,single,no,no
20790,38,3452,13,132,-1,management,cellular,married,no,no
20792,49,67,13,269,-1,blue-collar,cellular,married,no,no
20793,34,2521,13,73,-1,technician,cellular,single,no,no
20795,40,275,13,409,-1,technician,cellular,divorced,no,no
20796,49,737,13,100,-1,blue-collar,cellular,married,no,no
20797,51,0,13,60,-1,management,cellular,divorced,no,no
20799,42,0,13,325,-1,management,cellular,married,no,no
20801,33,763,13,182,-1,technician,cellular,married,no,no
20802,55,0,13,201,-1,retired,cellular,married,no,no
20804,36,0,13,333,-1,management,cellular,single,no,no
20805,37,-242,13,1149,-1,technician,cellular,single,no,yes
20806,39,-974,13,130,-1,management,cellular,married,no,no
20807,35,2453,13,119,-1,technician,cellular,single,no,no
20808,32,493,13,289,-1,technician,cellular,single,no,no
20809,51,97,13,286,-1,blue-collar,cellular,married,no,no
20810,43,140,13,221,-1,technician,cellular,single,no,no
20811,50,10052,13,665,-1,self-employed,cellular,married,no,yes
20812,50,4,13,143,-1,management,cellular,married,no,no
20813,55,-31,13,81,-1,services,cellular,married,no,no
20815,48,893,13,62,-1,blue-collar,cellular,married,no,no
20816,47,769,13,151,-1,admin.,cellular,married,no,no
20817,39,8,13,87,-1,technician,cellular,married,no,no
20818,31,4,13,202,-1,technician,cellular,single,no,no
20819,51,805,13,270,-1,technician,cellular,married,no,no
20821,59,249,13,432,-1,retired,cellular,married,no,no
20824,31,156,13,657,-1,management,cellular,married,no,yes
20825,32,1047,13,203,-1,management,cellular,single,no,no
20826,38,227,13,95,-1,technician,cellular,single,no,no
20827,48,890,13,157,-1,blue-collar,cellular,married,no,no
20828,39,4373,13,78,-1,technician,cellular,married,no,no
20829,53,9146,13,136,-1,technician,cellular,married,no,no
20830,35,3549,13,250,-1,technician,cellular,divorced,no,no
20831,36,0,13,296,-1,management,cellular,single,no,no
20832,36,9149,13,141,-1,technician,cellular,single,no,no
20833,40,66,13,737,-1,management,cellular,married,no,yes
20834,30,0,13,150,-1,technician,cellular,single,no,no
20836,40,95,13,156,-1,technician,cellular,married,no,no
20837,33,728,13,275,-1,management,cellular,married,no,no
20838,51,317,13,328,-1,technician,cellular,married,no,no
20840,45,206,13,376,-1,technician,cellular,divorced,no,no
20841,47,328,13,260,-1,admin.,cellular,married,no,no
20842,34,9827,13,871,-1,management,cellular,single,no,yes
20843,57,696,13,89,-1,blue-collar,cellular,married,no,no
20844,58,627,13,110,-1,services,cellular,married,no,no
20845,36,274,13,122,-1,management,cellular,married,no,no
20848,52,9139,13,684,-1,unemployed,cellular,married,no,no
20849,53,6170,13,838,-1,services,cellular,married,no,yes
20850,43,2383,13,379,-1,management,cellular,married,no,yes
20851,47,2642,13,310,-1,blue-collar,cellular,married,no,no
20852,59,10054,13,79,-1,blue-collar,telephone,married,no,no
20853,59,25947,13,292,-1,retired,cellular,married,no,no
20855,55,199,13,15,-1,technician,cellular,married,no,no
20856,30,635,13,851,-1,technician,cellular,single,no,yes
20858,41,4329,13,559,-1,management,cellular,divorced,no,no
20860,34,-346,13,136,-1,technician,cellular,married,no,no
20861,52,556,13,733,-1,management,cellular,single,no,no
20862,35,303,13,713,-1,technician,cellular,single,no,no
20863,41,258,13,104,-1,technician,cellular,divorced,no,no
20864,31,6413,13,517,-1,management,cellular,single,no,no
20865,40,143,13,832,-1,management,cellular,married,no,no
20866,44,0,13,169,-1,management,cellular,divorced,no,no
20868,30,756,13,321,-1,management,cellular,single,no,no
20869,50,400,13,343,-1,management,cellular,married,no,no
20871,58,2297,13,96,-1,management,cellular,single,no,no
20872,56,19,13,111,-1,housemaid,cellular,married,no,no
20873,30,877,13,92,-1,management,cellular,married,no,no
20874,48,400,13,158,-1,services,cellular,married,no,no
20875,54,588,13,327,-1,management,cellular,married,no,no
20876,51,3754,13,202,-1,blue-collar,cellular,married,no,no
20877,59,1393,13,314,-1,retired,cellular,married,no,no
20878,34,16,13,990,-1,technician,cellular,single,no,yes
20879,43,666,13,160,-1,management,cellular,divorced,no,no
20880,39,52,13,69,-1,blue-collar,cellular,married,no,no
20881,47,183,13,144,-1,housemaid,cellular,married,no,no
20882,48,362,13,529,-1,admin.,cellular,divorced,no,yes
20883,32,199,13,363,-1,technician,cellular,married,no,no
20884,58,3948,13,76,-1,management,cellular,married,no,no
20885,36,114,13,342,-1,management,cellular,married,no,no
20886,32,5122,13,31,-1,technician,cellular,married,no,no
20887,30,366,13,75,-1,entrepreneur,cellular,married,no,no
20888,53,1950,13,111,-1,technician,cellular,divorced,no,no
20890,33,191,13,1148,-1,management,cellular,married,no,yes
20891,56,1561,13,75,-1,technician,cellular,divorced,no,no
20892,30,388,13,157,-1,management,cellular,married,no,no
20893,30,46,13,382,-1,management,cellular,divorced,no,no
20894,35,354,13,274,-1,technician,cellular,single,no,no
20895,37,887,13,257,-1,management,cellular,married,no,no
20896,30,309,13,99,-1,technician,cellular,single,no,no
20897,35,1036,13,356,-1,management,cellular,married,no,no
20898,33,3,13,212,-1,technician,cellular,married,no,no
20899,59,474,13,139,-1,retired,cellular,married,no,no
20900,34,2195,13,490,-1,technician,telephone,single,no,no
20901,41,5389,13,209,-1,technician,cellular,single,no,no
20903,30,717,13,130,-1,management,cellular,single,no,no
20904,59,3562,13,121,-1,technician,cellular,married,no,no
20905,42,1493,13,78,-1,technician,cellular,married,no,no
20906,47,582,13,73,-1,housemaid,cellular,married,no,no
20908,50,12,13,168,-1,services,cellular,married,no,no
20909,48,732,13,255,-1,management,cellular,married,no,no
20910,40,823,13,159,-1,management,cellular,divorced,no,no
20912,47,599,13,99,-1,technician,cellular,married,no,no
20913,47,1803,13,82,-1,services,cellular,married,no,no
20914,60,13238,13,418,-1,management,cellular,married,no,no
20915,44,3321,13,73,-1,management,cellular,divorced,no,no
20916,53,100,13,205,-1,technician,cellular,married,no,no
20917,32,1517,13,202,-1,management,cellular,married,no,no
20918,30,574,13,394,-1,technician,cellular,married,no,no
20919,30,177,13,109,-1,technician,cellular,single,no,no
20920,51,427,13,233,-1,technician,cellular,married,no,no
20921,56,16377,13,107,-1,management,cellular,married,no,no
20922,30,1637,13,163,-1,management,cellular,single,no,no
20923,47,1021,13,399,-1,blue-collar,cellular,married,no,no
20924,56,397,13,240,-1,blue-collar,cellular,married,no,no
20925,54,6376,13,274,-1,services,cellular,married,no,no
20926,36,202,13,150,-1,management,cellular,single,no,no
20927,34,101,13,209,-1,management,cellular,married,no,no
20928,36,396,13,67,-1,management,cellular,married,no,no
20929,32,497,13,132,-1,admin.,cellular,single,no,no
20931,42,1361,13,75,-1,technician,cellular,married,no,no
20932,34,2959,13,413,-1,technician,cellular,married,no,no
20933,56,379,13,58,-1,blue-collar,cellular,married,no,no
20934,40,-239,13,399,-1,technician,cellular,single,no,no
20935,37,455,13,904,-1,management,cellular,single,no,yes
20937,31,1494,13,275,-1,management,cellular,single,no,no
20938,38,120,13,449,-1,management,cellular,married,no,no
20939,45,241,13,536,-1,blue-collar,cellular,married,no,no
20940,40,163,13,158,-1,housemaid,cellular,married,no,no
20941,42,1355,13,113,-1,technician,cellular,married,no,no
20942,42,525,13,127,-1,management,cellular,single,no,no
20943,58,8332,13,740,-1,retired,cellular,married,no,no
20944,50,171,14,75,-1,blue-collar,cellular,divorced,no,no
20945,48,3756,14,65,-1,admin.,cellular,married,no,no
20946,52,-558,14,152,-1,technician,cellular,divorced,no,no
20947,52,1064,14,106,-1,technician,cellular,married,no,no
20948,40,8902,14,464,-1,management,cellular,married,no,no
20950,35,178,14,76,-1,management,cellular,married,no,no
20951,38,2117,14,81,-1,management,cellular,single,no,no
20953,48,469,14,103,-1,housemaid,cellular,married,no,no
20955,30,160,14,90,-1,technician,cellular,single,no,no
20956,54,869,14,152,-1,services,cellular,married,no,no
20957,34,903,14,67,-1,technician,cellular,married,no,no
20958,36,930,14,175,-1,technician,cellular,married,no,no
20959,36,406,14,123,-1,management,cellular,married,no,no
20960,42,27,14,259,-1,technician,cellular,married,no,no
20961,58,855,14,81,-1,admin.,cellular,married,no,no
20962,38,2454,14,373,-1,management,cellular,single,no,no
20965,48,732,14,157,-1,management,cellular,married,no,no
20966,39,399,14,133,-1,admin.,cellular,divorced,no,no
20967,33,620,14,106,-1,technician,cellular,married,no,no
20968,57,3043,14,707,-1,technician,cellular,divorced,no,yes
20970,53,427,14,360,-1,blue-collar,cellular,married,no,no
20971,39,5574,14,102,-1,technician,cellular,married,no,no
20972,43,64,14,55,-1,technician,cellular,divorced,no,no
20973,59,3062,14,87,-1,blue-collar,cellular,married,no,no
20974,32,394,14,266,-1,unemployed,cellular,married,no,no
20975,42,13410,14,149,-1,technician,cellular,married,no,no
20976,58,2553,14,366,-1,retired,cellular,married,no,no
20977,33,68,14,96,-1,technician,cellular,single,no,no
20978,48,648,14,85,-1,technician,cellular,married,no,no
20979,43,354,14,169,-1,management,cellular,married,no,no
20980,36,3,14,250,-1,management,cellular,married,no,no
20981,35,1717,14,206,-1,technician,cellular,single,no,no
20982,57,270,14,526,-1,unknown,cellular,married,no,no
20983,36,2394,14,184,-1,technician,cellular,married,no,no
20986,47,6703,14,252,-1,admin.,cellular,married,no,no
20989,35,688,14,137,-1,technician,cellular,married,no,no
20990,35,755,14,125,-1,technician,cellular,single,no,no
20991,48,2498,14,98,-1,management,cellular,married,no,no
20992,33,3623,14,107,-1,management,cellular,single,no,no
20993,56,2065,14,71,-1,technician,cellular,married,no,no
20995,31,414,14,169,-1,self-employed,cellular,married,no,no
20996,43,244,14,167,-1,management,cellular,married,no,no
20998,41,1194,14,50,-1,management,cellular,married,no,no
20999,54,131,14,252,-1,services,cellular,married,no,no
21000,56,179,14,47,-1,entrepreneur,cellular,divorced,no,no
21002,30,910,14,228,-1,technician,cellular,married,no,no
21004,55,3334,14,632,-1,retired,cellular,married,no,yes
21005,36,25,14,98,-1,technician,cellular,married,no,no
21006,54,0,14,260,-1,management,cellular,married,no,no
21007,30,2782,14,205,-1,technician,cellular,single,no,no
21009,34,-14,14,85,-1,technician,cellular,single,yes,no
21010,59,316,14,200,-1,technician,cellular,married,no,no
21012,57,191,14,127,-1,retired,cellular,married,no,no
21015,50,490,14,273,-1,management,cellular,single,no,no
21019,40,539,14,121,-1,technician,cellular,single,no,no
21020,34,8029,14,593,-1,technician,cellular,married,no,yes
21021,44,624,14,552,-1,entrepreneur,telephone,married,no,yes
21022,39,668,14,297,-1,management,cellular,single,no,no
21023,33,0,14,93,-1,technician,cellular,single,no,no
21024,58,188,14,141,-1,retired,cellular,married,no,no
21025,60,2858,14,155,-1,services,cellular,married,no,no
21026,35,0,14,370,-1,management,cellular,single,no,no
21027,36,306,14,111,-1,technician,cellular,single,no,no
21028,36,867,14,159,-1,management,cellular,married,no,no
21029,34,416,14,1217,-1,management,cellular,single,no,no
21030,51,165,14,313,-1,blue-collar,telephone,married,no,no
21031,30,719,14,38,-1,services,cellular,single,no,no
21035,59,1857,14,128,-1,management,cellular,married,no,no
21036,34,2205,14,635,-1,management,cellular,single,no,no
21037,49,322,14,356,-1,blue-collar,cellular,married,no,no
21038,41,388,14,605,-1,blue-collar,cellular,divorced,no,no
21039,52,51,14,935,-1,blue-collar,cellular,married,no,no
21040,42,171,14,143,-1,technician,cellular,single,no,no
21044,32,943,14,127,-1,technician,cellular,married,no,no
21045,36,3579,14,308,-1,technician,cellular,married,no,no
21047,48,1344,14,69,-1,management,cellular,married,no,no
21048,31,10112,14,90,-1,management,cellular,single,no,no
21052,30,4022,14,214,-1,management,cellular,married,no,no
21053,35,331,14,857,-1,management,cellular,single,no,yes
21055,31,3322,14,421,-1,technician,cellular,married,no,no
21056,54,345,14,183,-1,entrepreneur,cellular,married,no,no
21057,39,311,14,240,-1,technician,cellular,married,no,no
21059,33,3264,14,423,-1,technician,cellular,single,no,no
21061,60,887,14,95,-1,housemaid,cellular,married,no,no
21062,54,3222,14,67,-1,management,cellular,divorced,no,no
21063,55,4263,14,93,-1,services,cellular,married,no,no
21064,51,429,14,230,-1,housemaid,cellular,married,no,no
21065,45,0,14,113,-1,admin.,cellular,married,no,no
21066,30,4561,14,103,-1,technician,cellular,single,no,no
21067,47,673,14,106,-1,blue-collar,cellular,married,no,no
21068,39,1387,14,373,-1,management,cellular,divorced,no,no
21069,32,3616,14,165,-1,management,cellular,single,no,no
21071,57,209,14,56,-1,retired,cellular,married,no,no
21072,52,1949,14,108,-1,blue-collar,cellular,married,no,no
21074,51,276,14,80,-1,services,cellular,married,no,no
21075,59,1021,14,89,-1,management,cellular,married,no,no
21076,30,3905,14,112,-1,management,cellular,single,no,no
21077,31,2916,14,174,-1,technician,cellular,single,no,no
21079,55,213,14,406,-1,blue-collar,cellular,married,no,no
21081,39,102,14,272,-1,technician,cellular,single,no,no
21082,45,586,14,168,-1,blue-collar,cellular,married,no,no
21083,42,68,14,314,-1,self-employed,cellular,married,no,no
21084,57,1315,14,260,-1,services,cellular,married,no,no
21085,51,4455,14,85,-1,technician,telephone,married,no,no
21086,40,591,14,87,-1,technician,cellular,single,no,no
21087,47,232,14,90,-1,blue-collar,cellular,married,no,no
21088,34,6529,14,505,-1,technician,cellular,single,no,yes
21091,46,1516,14,133,-1,services,cellular,married,no,no
21092,61,1115,14,197,-1,blue-collar,cellular,married,no,no
21093,59,46,14,78,-1,retired,cellular,married,no,no
21094,50,697,14,118,-1,admin.,cellular,married,no,no
21095,37,896,14,343,-1,management,cellular,divorced,no,no
21096,31,2344,14,221,-1,management,cellular,married,no,no
21097,57,372,14,280,-1,technician,cellular,divorced,no,no
21100,35,663,14,215,-1,technician,cellular,single,no,no
21101,33,637,14,206,-1,management,cellular,single,no,no
21102,32,1512,14,133,-1,management,cellular,single,no,no
21103,43,4016,14,159,-1,management,cellular,married,no,no
21104,36,318,14,924,-1,technician,cellular,single,no,no
21105,45,0,14,195,-1,housemaid,cellular,married,no,no
21106,48,4558,14,145,-1,management,cellular,single,no,no
21107,38,-498,14,85,-1,management,cellular,married,no,no
21108,40,282,14,70,-1,technician,cellular,single,no,no
21109,45,0,14,215,-1,blue-collar,cellular,married,no,no
21110,43,2616,14,301,-1,management,cellular,married,no,no
21111,46,2118,14,64,-1,blue-collar,telephone,married,no,no
21112,33,3255,14,214,-1,technician,telephone,single,no,no
21113,43,423,14,3322,-1,self-employed,cellular,married,no,no
21114,49,1314,14,834,-1,services,cellular,married,no,yes
21115,60,759,14,136,-1,management,cellular,married,no,no
21116,42,36,14,366,-1,management,cellular,married,no,no
21117,30,289,14,1184,-1,technician,cellular,married,no,yes
21119,32,169,14,698,-1,management,telephone,married,no,yes
21120,60,5,14,433,-1,housemaid,cellular,married,no,no
21122,30,0,14,95,-1,management,cellular,married,no,no
21123,42,626,14,201,-1,entrepreneur,cellular,divorced,no,no
21124,60,491,14,503,-1,housemaid,cellular,married,no,no
21126,49,0,14,189,-1,blue-collar,cellular,married,no,no
21127,46,1533,14,168,-1,blue-collar,cellular,married,no,no
21128,46,0,14,61,-1,blue-collar,cellular,married,no,no
21129,33,852,14,388,-1,technician,cellular,married,no,no
21130,51,311,14,122,-1,management,telephone,divorced,no,no
21131,34,401,14,448,-1,housemaid,cellular,married,no,no
21132,30,1384,14,60,-1,management,telephone,married,no,no
21133,32,6284,14,167,-1,technician,cellular,single,no,no
21134,46,3262,14,77,-1,self-employed,cellular,married,no,no
21135,48,300,14,350,-1,services,cellular,married,no,no
21136,57,6610,14,449,-1,retired,cellular,married,no,no
21137,44,0,14,388,-1,technician,cellular,divorced,no,no
21139,32,-1,14,153,-1,technician,cellular,married,no,no
21140,59,-134,14,217,-1,retired,cellular,divorced,no,no
21141,47,584,14,337,-1,blue-collar,cellular,married,no,no
21142,34,3031,14,94,-1,management,cellular,married,no,no
21143,33,8,14,425,-1,housemaid,cellular,married,no,no
21144,36,2195,14,377,-1,management,cellular,married,no,no
21145,47,-150,14,52,-1,services,cellular,married,no,no
21147,44,0,14,41,-1,technician,cellular,married,no,no
21148,49,301,14,789,-1,unknown,cellular,married,no,no
21149,60,3387,14,636,-1,management,cellular,married,no,no
21150,31,31868,14,34,-1,technician,telephone,single,no,no
21151,30,114,14,65,-1,management,cellular,single,no,no
21152,47,310,14,128,-1,admin.,telephone,married,no,no
21153,32,1559,14,144,-1,technician,cellular,married,no,no
21154,44,347,14,63,-1,management,cellular,divorced,no,no
21155,57,4597,14,170,-1,blue-collar,cellular,married,no,no
21156,51,25856,14,129,-1,management,cellular,married,no,no
21158,50,1138,14,219,-1,self-employed,cellular,married,no,no
21159,42,688,14,38,-1,technician,cellular,married,no,no
21160,52,104,14,244,-1,technician,cellular,married,no,no
21161,39,2985,14,91,-1,management,cellular,married,no,no
21163,34,124,14,31,-1,technician,telephone,single,no,no
21164,30,409,14,120,-1,management,cellular,single,no,no
21166,46,0,14,135,-1,technician,telephone,divorced,no,no
21168,59,385,14,365,-1,retired,telephone,married,no,no
21169,51,-892,14,248,-1,management,cellular,married,no,no
21170,35,-547,14,101,-1,management,cellular,married,no,no
21171,51,71,14,178,-1,management,cellular,divorced,no,no
21172,36,465,14,85,-1,technician,cellular,married,no,no
21174,45,567,14,234,-1,services,telephone,married,no,no
21175,33,4728,14,110,-1,management,cellular,married,no,no
21176,50,1200,14,904,-1,management,cellular,single,no,yes
21179,34,0,14,227,-1,management,cellular,divorced,no,no
21181,34,883,14,163,-1,technician,cellular,married,no,no
21182,30,710,14,306,-1,technician,cellular,single,no,no
21183,48,125,14,89,-1,services,cellular,married,no,no
21184,58,2705,14,137,-1,housemaid,telephone,married,no,no
21187,58,-397,14,386,-1,retired,cellular,divorced,yes,no
21188,42,327,14,110,-1,housemaid,cellular,married,no,no
21189,48,-83,14,136,-1,blue-collar,cellular,married,no,no
21190,57,1969,14,286,-1,housemaid,cellular,married,no,no
21191,36,-393,14,119,-1,technician,telephone,married,no,no
21192,52,66653,14,109,-1,blue-collar,cellular,married,no,no
21194,60,97,14,210,-1,retired,cellular,married,no,no
21195,45,2307,14,126,-1,management,cellular,divorced,no,no
21196,58,8136,14,314,-1,services,cellular,married,no,no
21197,32,1473,14,253,-1,management,cellular,single,no,no
21198,32,303,14,390,-1,technician,cellular,single,no,no
21200,51,7197,14,45,-1,management,cellular,married,no,no
21201,45,147,14,109,-1,blue-collar,cellular,married,no,no
21203,33,6748,14,1579,-1,unemployed,cellular,single,no,yes
21204,31,401,14,96,-1,blue-collar,cellular,married,no,no
21205,32,1732,14,1871,-1,technician,cellular,single,no,yes
21207,46,456,18,618,-1,blue-collar,cellular,married,no,yes
21209,45,0,18,773,-1,technician,cellular,single,no,yes
21210,49,687,18,65,-1,entrepreneur,cellular,married,no,no
21211,48,112,18,139,-1,admin.,cellular,married,no,no
21212,52,576,18,762,-1,management,cellular,married,no,yes
21213,45,240,18,181,-1,blue-collar,cellular,married,no,no
21214,60,493,18,671,-1,blue-collar,cellular,married,no,yes
21215,32,3586,18,71,-1,technician,cellular,single,no,no
